Entity,Year,access_clean_perc,GDP,popn,Death_Rate_ASP
42,2015.0,0.46559649529723096,0.0,-0.12286038432541437,1.458254756
42,2016.0,0.4760605195036661,0.0,-0.1228399924303884,1.316909909
43,2000.0,1.0139113637144466,0.7777707608337967,-0.14335193731169743,0.373220387
43,2001.0,1.0139113637144466,0.8265096226721835,-0.14331840941227714,0.316717006
43,2002.0,1.0139113637144466,0.8713856681995286,-0.14328545787848915,0.271929591
43,2003.0,1.0139113637144466,0.8964417068987961,-0.1432527037301917,0.234137868
43,2004.0,1.0139113637144466,0.9631020682382386,-0.14321944822274832,0.203349449
43,2005.0,1.0139113637144466,1.0269115964560316,-0.14318540712105265,0.179274919
43,2006.0,1.0139113637144466,1.0855368425547933,-0.1431501698632844,0.158587133
43,2007.0,1.0139113637144466,1.143941703559218,-0.14311424570400916,0.138026455
43,2008.0,1.0139113637144466,1.1663715440298899,-0.14307899265540167,0.117895471
43,2009.0,1.0139113637144466,1.0692760993708588,-0.1430463825985123,0.101237395
43,2010.0,1.0139113637144466,1.0568482226006934,-0.14301770643444905,0.090285886
43,2011.0,1.0139113637144466,1.0143688960544903,-0.1429935859275071,0.082048923
43,2012.0,1.0139113637144466,0.918494719745918,-0.14297343484277958,0.075297921
43,2013.0,1.0139113637144466,0.800778275351682,-0.1429560254425154,0.069920747
43,2014.0,1.0139113637144466,0.7878510649181149,-0.14293938387180938,0.06597517
43,2015.0,1.0139113637144466,0.8536281594319922,-0.1429222310726829,0.062018871
43,2016.0,1.0139113637144466,0.9603378847151747,-0.14290406765984492,0.057115089
44,2000.0,0.8360229522050445,0.35968439610328823,-0.12490411961585839,1.227490752
44,2001.0,0.8522421897250192,0.40425830070837515,-0.12494034972264396,1.148173915
44,2002.0,0.8674150248243508,0.4279891075601541,-0.12497736937139163,1.06390135
44,2003.0,0.8786638508462687,0.47740190216694667,-0.12500329200786206,1.02540651
44,2004.0,0.889912676868187,0.5451643642757679,-0.12500267419127672,0.926631038
44,2005.0,0.9001151004694615,0.6409898780482627,-0.12496572165359585,0.866462232
44,2006.0,0.9069167162036443,0.7433786254277764,-0.12488589106580855,0.786869213
44,2007.0,0.9142415331481492,0.826784592971899,-0.12476957969166273,0.735124734
44,2008.0,0.921304749487493,0.8592535425685813,-0.12463588655122143,0.695566189
44,2009.0,0.9270599628010328,0.7657355514204404,-0.12451175476394107,0.650447677
44,2010.0,0.9296759688526415,0.8021748570022047,-0.12441630111457885,0.609660117
44,2011.0,0.9294143682474805,0.8291744571369467,-0.12435708941513164,0.579241246
44,2012.0,0.9351695815610199,0.8128364024678371,-0.12432789610108323,0.548379104
44,2013.0,0.937262386402307,0.811451113213929,-0.12431757876149357,0.520316606
44,2014.0,0.9390935906384333,0.8491758268561619,-0.12430854837530213,0.483906265
44,2015.0,0.939878392453916,0.941855439872748,-0.1242882453037469,0.465844839
44,2016.0,0.9388319900332723,0.9858900507425578,-0.12425374626771321,0.437530105
45,2000.0,-1.5087032718519713,-0.9004276640945337,-0.05223377734692576,239.2218387
45,2001.0,-1.507395268826167,-0.9022940294500158,-0.04962295156835309,238.9024304
45,2002.0,-1.507133668221006,-0.9023056568004723,-0.046774410495833287,236.8300832
45,2003.0,-1.5076568694313277,-0.9014170884004242,-0.04370721169847637,238.9460488
45,2004.0,-1.5076568694313277,-0.9001088853715525,-0.040463603566673965,236.7103772
45,2005.0,-1.507395268826167,-0.899001859912533,-0.03707444534801452,233.3924306
45,2006.0,-1.5076568694313277,-0.8981976016618983,-0.03353699733188955,231.0029509
45,2007.0,-1.5066104670106841,-0.8970199267531491,-0.0298347541435815,227.5284574
45,2008.0,-1.5058256651952016,-0.8958367459674756,-0.025970917375746656,225.2856896
45,2009.0,-1.5045176621693972,-0.8960554188402767,-0.021949430790485672,221.0861618
45,2010.0,-1.5032096591435926,-0.8944911434978972,-0.01777417301268734,216.5459094
45,2011.0,-1.5016400555126272,-0.8929752343500619,-0.013448868706557834,211.2350091
45,2012.0,-1.5019016561177883,-0.8913127010396873,-0.00897690698096944,204.0132706
45,2013.0,-1.500070451881662,-0.8889371770531569,-0.0043619256505125015,194.4729935
45,2014.0,-1.4992856500661793,-0.8859547817786587,0.0003923822022852841,185.090312
45,2015.0,-1.4990240494610185,-0.8841106831109096,0.005281792527926718,176.8826362
45,2016.0,-1.4969312446197316,-0.8846136710810367,0.010304459772075406,170.2723187
46,2000.0,1.0139113637144466,1.6044803542561876,-0.1346711129285491,0.069886558
46,2001.0,1.0139113637144466,1.6162472354359014,-0.13463781991786253,0.065378345
46,2002.0,1.0139113637144466,1.6199756098587001,-0.13460872727041426,0.060840024
46,2003.0,1.0139113637144466,1.6229793883985746,-0.1345807577464071,0.055477094
46,2004.0,1.0139113637144466,1.6845622816541996,-0.13454959847287307,0.050269503
46,2005.0,1.0139113637144466,1.738490104551576,-0.1345121998439836,0.045627606
46,2006.0,1.0139113637144466,1.8341503796998389,-0.13446760651396455,0.042428678
46,2007.0,1.0139113637144466,1.8469850329504842,-0.13441702253430812,0.039563233
46,2008.0,1.0139113637144466,1.8164771854823643,-0.13436212765553868,0.036478927
46,2009.0,1.0139113637144466,1.6672670287468176,-0.13430556092166449,0.034081954
46,2010.0,1.0139113637144466,1.7042700438597187,-0.1342493850110615,0.031434651
46,2011.0,1.0139113637144466,1.728603334844341,-0.13419385849872237,0.028610058
46,2012.0,1.0139113637144466,1.7246033863196015,-0.1341387307050741,0.026304162
46,2013.0,1.0139113637144466,1.7382816542652881,-0.1340849569758908,0.024306001
46,2014.0,1.0139113637144466,1.767882986896331,-0.13403354397717418,0.022360002
46,2015.0,1.0139113637144466,1.8118015897049393,-0.13398519242741555,0.020880964
46,2016.0,1.0139113637144466,1.8790265625523812,-0.13394048263995711,0.019954274
47,2000.0,-1.4634463671591382,0.0,-0.14379745807621272,99.19857057
47,2001.0,-1.4579527544507596,0.0,-0.1437669778087661,90.68391696
47,2002.0,-1.451935940532059,0.0,-0.143739485957646,81.17852067
47,2003.0,-1.4446111235875545,0.0,-0.14371443379118876,71.42301187
47,2004.0,-1.4391175108791756,0.0,-0.14369082648652215,64.97393966
47,2005.0,-1.4323158951449926,0.0,-0.14366783305073108,59.92690138
47,2006.0,-1.4228982733592008,0.0,-0.1436455166471725,57.07037957
47,2007.0,-1.4145270539940524,0.0,-0.14362399768099565,54.95651575
47,2008.0,-1.4035398285772953,0.0,-0.14360247279325408,53.06855599
47,2009.0,-1.3951686092121471,0.0,-0.14357985438989498,51.09035639
47,2010.0,-1.3828733807695852,0.0,-0.14355542990929762,49.68368624
47,2011.0,-1.3708397529321845,0.0,-0.1435288282667398,47.93433969
47,2012.0,-1.3601141281205884,0.0,-0.1435002764555356,46.32483406
47,2013.0,-1.3459876954419006,-0.7299740836018145,-0.14347035281517223,44.76103568
47,2014.0,-1.3329076651838563,-0.7190238563836792,-0.14343993373722766,42.60489809
47,2015.0,-1.317211628874203,-0.7060269470144205,-0.14340975152187174,41.00177703
47,2016.0,-1.3007307907490675,-0.6945456642203955,-0.1433799088095595,38.88371662
48,2000.0,0.44780765414629053,-0.43955724803875135,-0.1450763719633963,16.38387641
48,2001.0,0.4776301231346315,-0.44002705023059513,-0.14507633051244326,14.73014408
48,2002.0,0.5129462048313509,-0.45532725219199616,-0.1450759969309643,13.4387844
48,2003.0,0.5349206556648654,-0.426490327110909,-0.14507547978097912,12.26175104
48,2004.0,0.5621271186015976,-0.41297999102786753,-0.14507491723233112,11.0097922
48,2005.0,0.5885487797228468,-0.4109758670997374,-0.14507453627833442,10.05364033
48,2006.0,0.6076456238995915,-0.38742798573338577,-0.1450742638863575,9.447072402
48,2007.0,0.6290968735227843,-0.3530088357561836,-0.14507410795181996,8.928202583
48,2008.0,0.6468857146737244,-0.3115267783165944,-0.145074044788463,8.390235484
48,2009.0,0.6701681685330432,-0.3190381914335935,-0.1450740072852198,7.934607784
48,2010.0,0.6856026042375355,-0.31512019172029115,-0.14507395004342755,7.534816183
48,2011.0,0.7002522381265451,-0.3168235417360809,-0.14507388095850587,7.153699651
48,2012.0,0.7172562774620025,-0.32378260690132826,-0.14507379805659984,6.775883116
48,2013.0,0.7311211095355294,-0.3304975489594554,-0.145073669756031,6.387395165
48,2014.0,0.743677938583252,-0.30405272961717494,-0.14507352763847783,6.015474194
48,2015.0,0.7538803621845266,-0.3218836782356331,-0.1450733618346658,5.689124558
48,2016.0,0.7680067948632141,-0.30726636810729363,-0.1450731012858183,5.394236369
49,2000.0,0.4967269673113762,-0.4546106995603101,-0.12849270034330346,31.44911775
49,2001.0,0.5187014181448903,-0.4500387438374613,-0.12824146414325546,29.06869114
49,2002.0,0.5375366617164744,-0.4354444881649293,-0.12799201822960649,26.80765805
49,2003.0,0.5608191155757932,-0.4492708271085451,-0.12774460933421974,25.80169054
49,2004.0,0.5804391609628596,-0.4436257372339676,-0.12749960064639776,25.2800595
49,2005.0,0.5979664015086387,-0.40419757807251244,-0.12725717573464673,24.05406667
49,2006.0,0.6144472396337747,-0.3627826528878549,-0.12701751224590813,22.48502692
49,2007.0,0.6366832910724498,-0.32798399744575707,-0.12678030423267161,20.78065451
49,2008.0,0.6529025285924248,-0.31631276846761436,-0.12654497532930492,19.11147366
49,2009.0,0.6667673606659518,-0.318210942364896,-0.12631076362781454,17.80078193
49,2010.0,0.6819401957652831,-0.27461492372693896,-0.12607709671027806,16.68620104
49,2011.0,0.6973746314697754,-0.262033472651566,-0.1258439804982601,15.83276643
49,2012.0,0.7104546617278197,-0.25187111624174147,-0.12561166369747878,15.71711973
49,2013.0,0.7258890974323116,-0.22676624543058446,-0.12538011077854577,15.8008446
49,2014.0,0.739230728295517,-0.18529251697227475,-0.12514925660424922,15.47684458
49,2015.0,0.7504795543174352,-0.14218441580035873,-0.1249193163247738,14.95100545
49,2016.0,0.7630363833651573,-0.09858095975456167,-0.12469022480290762,13.78821845
50,2000.0,0.6785393878981917,-0.5142116426417513,-0.12018315412011982,14.09480523
50,2001.0,0.6971130308646144,-0.5051325287145642,-0.11972218596711617,12.45388723
50,2002.0,0.7222266889600591,-0.4952083395036191,-0.11927055809552412,12.479037
50,2003.0,0.7457707434245391,-0.490832648744559,-0.1188240464558464,11.67818373
50,2004.0,0.759897176103227,-0.4620866583283817,-0.11837654986257098,10.6816621
50,2005.0,0.7740236087819146,-0.44516670561383326,-0.11792365082841995,10.17085802
50,2006.0,0.7946900565896248,-0.43197098108945314,-0.1174626767538516,9.603369226
50,2007.0,0.8072468856373469,-0.42945979687489316,-0.11699452771670271,8.993758037
50,2008.0,0.8195421140799085,-0.40596114518728027,-0.11652240925733941,8.402418898
50,2009.0,0.8331453455482748,-0.4116067546608711,-0.1160513053593974,7.72925365
50,2010.0,0.8457021745959971,-0.4016140396043282,-0.11558408995561868,7.223333384
50,2011.0,0.8566894000127543,-0.3681507255370216,-0.11512463377547245,6.514465187
50,2012.0,0.8671534242191898,-0.34489429505456465,-0.11467022474231892,6.123137626
50,2013.0,0.87604784479466,-0.3247526830180379,-0.11420957832766483,5.646464925
50,2014.0,0.8836342623443255,-0.3112340805823296,-0.11372724911687675,5.166617633
50,2015.0,0.889389475657865,-0.32070635810965187,-0.11321367180908391,4.690394765
50,2016.0,0.8982838962333352,-0.338639738320951,-0.11266278074816252,4.366299533
51,2000.0,0.5765151518854462,-0.536663751121391,-0.009350336642780854,4.287756478
51,2001.0,0.6277888704969796,-0.5302764543956716,-0.006742674953621279,3.620414099
51,2002.0,0.6924042199717183,-0.5283047412947687,-0.004112746207275759,2.944866511
51,2003.0,0.7222266889600591,-0.5229869005902118,-0.0014656922957724282,2.358235427
51,2004.0,0.759635575498066,-0.5138099997308595,0.001191059164880317,1.789723161
51,2005.0,0.8041076783754166,-0.5027320886367147,0.0038587299908688167,1.389091987
51,2006.0,0.8344533485740792,-0.48103504007448766,0.0065236196552958415,1.136322301
51,2007.0,0.8569510006179153,-0.45706393836756354,0.009205010746730623,0.925023007
51,2008.0,0.8726470369275683,-0.4316521501620902,0.011976218157918269,0.774567117
51,2009.0,0.892005481709474,-0.41773608746010465,0.014934450295231742,0.655305084
51,2010.0,0.9090095210449314,-0.4016607026023071,0.01814483647512415,0.555455672
51,2011.0,0.9163343379894362,-0.4036181266003031,0.02163462576456224,0.467148379
51,2012.0,0.921827950697815,-0.4036875715363969,0.02537111138776629,0.409452853
51,2013.0,0.9315071730887675,-0.40425540030327844,0.029284105038161083,0.34081676
51,2014.0,0.9383087888229507,-0.40095360423826076,0.0332713235284123,0.295649025
51,2015.0,0.9435408009261684,-0.38967741459760613,0.037254327838440834,0.263274018
51,2016.0,0.9516504196861559,-0.3779546538190379,0.04121096342079035,0.222082626
52,2000.0,-0.12378966813024406,-0.5988805894004386,-0.13359193144537126,45.20580114
52,2001.0,-0.05760471502454002,-0.5981572995113499,-0.13351481096036885,42.03111833
52,2002.0,0.006487433239876975,-0.5948044432851352,-0.13344545364670873,37.98540148
52,2003.0,0.06770197484752406,-0.5912844859617017,-0.1333824166164552,36.7347889
52,2004.0,0.12734691282420596,-0.589916212340071,-0.1333237418055422,35.92542002
52,2005.0,0.17914383264606137,-0.5821311563482456,-0.13326783631306127,34.36944429
52,2006.0,0.2361727645711342,-0.5682828754909882,-0.13321400731594063,32.93743099
52,2007.0,0.28901608681363333,-0.5630116237640481,-0.13316186793861887,31.21906524
52,2008.0,0.33793539997871863,-0.5549669484008882,-0.13311063258684372,29.1532761
52,2009.0,0.3797914968044605,-0.564573637282404,-0.1330594880323942,29.27174348
52,2010.0,0.43001881299535055,-0.5583026300825237,-0.13300777500773198,26.18744703
52,2011.0,0.4684741019540007,-0.5454585716163828,-0.13295509282031126,24.96574607
52,2012.0,0.5074525921229724,-0.5361449971782815,-0.13290109801937858,21.56118369
52,2013.0,0.551924695000323,-0.5289796928184725,-0.13284552610837663,20.30946289
52,2014.0,0.5827935664093074,-0.5238808384678914,-0.1327881895710894,19.15217157
52,2015.0,0.6139240384234527,-0.5159344499734385,-0.13272897984549709,16.87882497
52,2016.0,0.647670516489207,-0.5072883017422679,-0.13266775876175635,14.52169461
53,2000.0,-1.0011980978398536,-0.35815120456047755,-0.14401733959109106,163.9547618
53,2001.0,-0.9933500796850271,-0.02799718007841021,-0.14396704182039588,145.8113083
53,2002.0,-0.9656204155379732,0.10520814938163281,-0.1439142885741986,129.2554184
53,2003.0,-0.9528019858850898,0.2019684534573788,-0.1438584640097688,117.1814273
53,2004.0,-0.929519532025771,0.5691927314222038,-0.1437986976570932,106.5355168
53,2005.0,-0.9117306908748308,0.7453237780669564,-0.14373439341199049,96.52921994
53,2006.0,-0.8926338466980861,0.7942554054693908,-0.14366537362751916,87.28301351
53,2007.0,-0.8635961795252278,0.9687443787860691,-0.1435919620158837,77.39927961
53,2008.0,-0.8479001432155748,1.2061579655926085,-0.14351467967477907,68.49386759
53,2009.0,-0.826710494197543,1.136698918814645,-0.14343424508739078,60.47900876
53,2010.0,-0.8021200373124199,0.8671484825940352,-0.1433512425147708,53.66671107
53,2011.0,-0.7885168058440537,0.9007264356319414,-0.14326593053191167,48.02603396
53,2012.0,-0.7777911810324575,0.9680168720251006,-0.14317842954396265,41.5775132
53,2013.0,-0.7395974926789682,0.8123494187091029,-0.14308916985129305,35.18830113
53,2014.0,-0.7191926454764191,0.7477345666387585,-0.14299864689148412,29.85573673
53,2015.0,-0.712652630347397,0.5332617204931305,-0.14290725346166197,26.3943628
53,2016.0,-0.7024502067461225,0.3519091786815865,-0.14281525997994865,23.82736091
54,2000.0,-1.4430415199565891,0.0,-0.14068896031267358,201.3139325
54,2001.0,-1.4323158951449926,0.0,-0.14052649626313357,195.9484532
54,2002.0,-1.4171430600456614,0.0,-0.1403166004802208,194.6116685
54,2003.0,-1.4043246303927779,0.0,-0.14007990961696948,192.3154947
54,2004.0,-1.3959534110276295,0.0,-0.13984534262159617,191.6131554
54,2005.0,-1.372932557773472,0.0,-0.13963444806810135,189.5052475
54,2006.0,-1.358806125094784,0.0,-0.13945372980839774,187.1660105
54,2007.0,-1.3415404851541655,0.0,-0.13929911577981585,184.9286523
54,2008.0,-1.3253212476341907,0.0,-0.13916836368318336,183.1946847
54,2009.0,-1.3046547998264808,0.0,-0.13905558156160808,180.5693414
54,2010.0,-1.2847731538342533,0.0,-0.13895586833336038,178.1456235
54,2011.0,-1.2690771175246,0.0,-0.13886994248162574,174.711504
54,2012.0,-1.251549876978821,0.0,-0.1387986172346251,171.3695212
54,2013.0,-1.235592240064007,0.0,-0.13873673885720092,167.929714
54,2014.0,-1.2154489934666186,0.0,-0.13867754097473806,163.8778426
54,2015.0,-1.1939977438434262,0.0,-0.13861561325094124,159.5550351
54,2016.0,-1.1751625002718424,0.0,-0.13854901538643863,154.7485194
55,2000.0,0.47527571768818344,-0.01471094540083799,-0.14245220884722895,10.32713297
55,2001.0,0.5168702139087643,0.04685190253736372,-0.14246676010559034,9.91048191
55,2002.0,0.5500934907641967,0.12064311506119918,-0.14248452874744724,8.991801757
55,2003.0,0.5757303500699635,0.20804229283231598,-0.14250393766273042,8.251825231
55,2004.0,0.61601684326474,0.2930497686735297,-0.14252236162441587,7.493050818
55,2005.0,0.6382528947034152,0.41776945845384683,-0.14253799455526533,6.793943295
55,2006.0,0.6644129552195037,0.5584884351661997,-0.14255038444250548,6.159576885
55,2007.0,0.6890034121046269,0.67930949172722,-0.14256040767771425,5.590829821
55,2008.0,0.7099314605174977,0.6010534146629661,-0.14256875313625358,4.721790196
55,2009.0,0.7329523137716558,0.3812323658879,-0.14257650446446643,4.050864413
55,2010.0,0.7533571609742049,0.41986172747276695,-0.14258447291671886,3.380546195
55,2011.0,0.7664371912322492,0.5252587362275704,-0.1425931618260117,3.050244841
55,2012.0,0.7831796299625459,0.5762327440693252,-0.14260211917957166,2.679849092
55,2013.0,0.7954748584051075,0.6021144011005733,-0.1426102021154086,2.290870819
55,2014.0,0.8082932880579906,0.6523373524705509,-0.14261571903986872,2.035078152
55,2015.0,0.8205885165005522,0.6806429381183237,-0.14261758038504435,1.755649563
55,2016.0,0.827913333445057,0.7318041873059651,-0.1426152571578209,1.617479169
56,2000.0,-0.8894946394361557,-0.6493109174753615,-0.14322927407246658,161.2541201
56,2001.0,-0.8507777498723446,-0.6486154757318053,-0.1432131358347614,164.7358223
56,2002.0,-0.817816073622073,-0.6374962494677879,-0.14320238622094747,167.7013646
56,2003.0,-0.7746519737705269,-0.6269248885281756,-0.14319500005589209,167.801864
56,2004.0,-0.739859093284129,-0.6166985114755301,-0.1431881093284179,167.640106
56,2005.0,-0.6977413958532266,-0.5987568519593013,-0.14317964543858427,166.0560319
56,2006.0,-0.6621637135513462,-0.5802619417862174,-0.14316874975950739,160.5424223
56,2007.0,-0.6273708330649485,-0.5666865819101926,-0.14315580916674867,155.7265388
56,2008.0,-0.5876075410804937,-0.5662355759486659,-0.14314140594750518,150.8701455
56,2009.0,-0.555430666645705,-0.5630874358557347,-0.14312657440174725,145.5670817
56,2010.0,-0.5146209722406068,-0.5515139763320048,-0.14311200932640153,138.0191304
56,2011.0,-0.4819208965954961,-0.5454546262738703,-0.1430978212573427,129.7475402
56,2012.0,-0.4382335955336282,-0.5270013921134215,-0.14308349896615033,123.4759263
56,2013.0,-0.40579512049367855,-0.5140482403258955,-0.14306858057077657,116.9343812
56,2014.0,-0.3686478345608328,-0.5133698233176124,-0.14305243641150667,110.2757969
56,2015.0,-0.33280855165379136,-0.5075371173658146,-0.14303464013568107,104.2157426
56,2016.0,-0.3019396802448069,-0.5066854173376849,-0.14301498843624455,98.55543791
57,2000.0,-1.5741034231421926,-0.9016652071506122,-0.014495688838564362,261.548944
57,2001.0,-1.571225816485423,-0.8996863357033152,-0.010677041504929945,251.1210533
57,2002.0,-1.5678250086183312,-0.9002259972360441,-0.006763542547679412,242.8852073
57,2003.0,-1.563900999540918,-0.9021559190179618,-0.0027595956371063413,234.9326421
57,2004.0,-1.5607617922789876,-0.8982670811633684,0.0013241660704147733,227.0221635
57,2005.0,-1.555268179570609,-0.8946642927973332,0.005482687532471627,219.9140182
57,2006.0,-1.5508209692828738,-0.8911615066633748,0.009712451339623092,210.6380195
57,2007.0,-1.5471585608106213,-0.8870812380040374,0.014025596699536357,200.9863654
57,2008.0,-1.5403569450764385,-0.8829945570694571,0.01845076819459618,191.2798586
57,2009.0,-1.5364329359990252,-0.879691128239055,0.02302554604834331,181.8940339
57,2010.0,-1.5317241251061293,-0.874030805358908,0.027774717930677678,173.2286751
57,2011.0,-1.5283233172390376,-0.8687294316100449,0.03270928808269596,166.8829711
57,2012.0,-1.523352905740981,-0.8647533425580647,0.03781575731070126,160.6323942
57,2013.0,-1.520736899689372,-0.8591458268340951,0.043063864445141445,154.52789
57,2014.0,-1.5170744912171197,-0.8533481789648034,0.04840999321417555,149.9383809
57,2015.0,-1.5131504821397064,-0.8469787022641073,0.0538207025679991,144.9900035
57,2016.0,-1.5102728754829366,-0.8409544303670873,0.05928434873652612,140.4046644
58,2000.0,0.9343491335238769,0.8589078040172352,0.0,3.194826648
58,2001.0,0.9413398498715064,0.8971543404045985,0.0,2.977667135
58,2002.0,0.9476209008062667,0.9160884634257955,0.0,2.787568094
58,2003.0,0.953124460616056,0.9296430164537574,0.0,2.59234578
58,2004.0,0.9580550279875412,0.9741432637763604,0.0,2.377738464
58,2005.0,0.9621015111434739,1.007067722612713,0.0,2.2238164
58,2006.0,0.9660759424295289,1.071771258151041,0.0,2.044325774
58,2007.0,0.9696525977002085,1.1318387964648342,0.0,1.876938813
58,2008.0,0.972904893595747,1.143197446765388,0.0,1.721031805
58,2009.0,0.9755004048095451,1.0493642245867016,0.0,1.591183645
58,2010.0,0.9779463613117781,1.0879361852794762,0.0,1.464631899
58,2011.0,0.9798673827148786,1.1284197824203999,0.0,1.349837325
58,2012.0,0.9817502465305088,1.1104260514261235,0.0,1.273019235
58,2013.0,0.9831767237615797,1.105461534877528,0.0,1.178195589
58,2014.0,0.984768794698919,1.1341405108575509,0.0,1.119893728
58,2015.0,0.9860299874356369,1.1791870877511035,0.0,1.069565033
58,2016.0,0.9869686601110693,1.2189799594367217,0.0,0.998422279
59,2000.0,-0.7877320040285711,-0.44141189406190307,-0.14361303291699706,110.5214722
59,2001.0,-0.7759599767963313,-0.4332674463771358,-0.14360728505151305,103.4531562
59,2002.0,-0.753723925357656,-0.4179222088773944,-0.14360465192906946,97.95493145
59,2003.0,-0.7411670963099336,-0.41323621175662256,-0.14360303139419225,96.0981487
59,2004.0,-0.726517462420924,-0.38655327104254555,-0.1435995060893315,88.85070049
59,2005.0,-0.7131758315577189,-0.3852186110920283,-0.14359211992427612,86.16694969
59,2006.0,-0.694602188591296,-0.3792213372767633,-0.14357975767100464,84.24199008
59,2007.0,-0.6762901462300339,-0.38951243397829044,-0.1435633430936127,83.27965633
59,2008.0,-0.6655645214184377,-0.38986047220651854,-0.1435452408702768,81.77787015
59,2009.0,-0.6516996893449107,-0.4027366236752824,-0.14352889735166147,77.50812066
59,2010.0,-0.6365268542455794,-0.39084857121502004,-0.14351669892834712,74.97781361
59,2011.0,-0.6218772203565698,-0.37837849867715495,-0.1435095239657666,72.23648717
59,2012.0,-0.6098435925191691,-0.3715207378937549,-0.14350633816394956,68.68596455
59,2013.0,-0.5996411689178945,-0.344999390444129,-0.14350527820386544,65.03455278
59,2014.0,-0.5862995380546894,-0.3122997688474277,-0.14350361029647052,61.63654973
59,2015.0,-0.5776667180843802,-0.2857109068170369,-0.1434992974235026,58.26090775
59,2016.0,-0.5672026938779446,-0.27262436222254727,-0.14349184809509022,54.62115919
60,2000.0,1.0139113637144466,1.1356595725393654,-0.13497358448037225,0.122797058
60,2001.0,1.0139113637144466,1.1849794650897296,-0.13494886786924892,0.108683874
60,2002.0,1.0139113637144466,1.2160169082212449,-0.13492341895795573,0.097487952
60,2003.0,1.0139113637144466,1.2539724608384522,-0.13489630213926762,0.086301793
60,2004.0,1.0139113637144466,1.3349252822698292,-0.13486655811970066,0.076225332
60,2005.0,1.0139113637144466,1.390164526989464,-0.13483348025919875,0.067540557
60,2006.0,1.0139113637144466,1.4747074681004895,-0.1347968514337223,0.060406394
60,2007.0,1.0139113637144466,1.5918534225319767,-0.13475687889803642,0.055547712
60,2008.0,1.0139113637144466,1.5998496908671533,-0.13471402453418888,0.05081625
60,2009.0,1.0139113637144466,1.3836722951909448,-0.13466899300838087,0.04665596
60,2010.0,1.0139113637144466,1.4467462347478106,-0.1346225718887196,0.042412325
60,2011.0,1.0139113637144466,1.4962230228965046,-0.13457470195955784,0.03752687
60,2012.0,1.0139113637144466,1.4507819871765246,-0.1345258826061867,0.032892543
60,2013.0,1.0139113637144466,1.4183404147103524,-0.13447808570965644,0.028260721
60,2014.0,1.0139113637144466,1.4000408506186293,-0.13443382003955168,0.02419449
60,2015.0,1.0139113637144466,1.4050248064851987,-0.13439489956853026,0.020818099
60,2016.0,1.0139113637144466,1.4640224993256508,-0.13436216121107206,0.018216916
61,2000.0,1.0139113637144466,1.1272373760604095,-0.028726622130508594,0.109006513
61,2001.0,1.0139113637144466,1.1529517595576857,-0.02799820255941046,0.100278381
61,2002.0,1.0139113637144466,1.1613784591587335,-0.02717054940680659,0.092372952
61,2003.0,1.0139113637144466,1.1637121755241127,-0.026285952514041627,0.084357292
61,2004.0,1.0139113637144466,1.207361943452328,-0.02540485131831383,0.07377676
61,2005.0,1.0139113637144466,1.2266788396539088,-0.02457158649621438,0.067315632
61,2006.0,1.0139113637144466,1.2643174379133801,-0.023804159604479014,0.060932035
61,2007.0,1.0139113637144466,1.3038318791204495,-0.023092969812848668,0.055313094
61,2008.0,1.0139113637144466,1.2970174761672135,-0.022421902569877018,0.050809662
61,2009.0,1.0139113637144466,1.2216072583475797,-0.02176327456051815,0.046790516
61,2010.0,1.0139113637144466,1.2528789678621168,-0.021098772358961303,0.042942513
61,2011.0,1.0139113637144466,1.290141290919854,-0.020422344126067034,0.03981614
61,2012.0,1.0139113637144466,1.2863239578585057,-0.019747295617751525,0.037275572
61,2013.0,1.0139113637144466,1.2876576039953513,-0.019097311119022676,0.034513477
61,2014.0,1.0139113637144466,1.298327520055959,-0.018505097405660215,0.031717358
61,2015.0,1.0139113637144466,1.3152014467741822,-0.017992597822645635,0.030250735
61,2016.0,1.0139113637144466,1.3338943778529797,-0.01756941122638308,0.027640654
62,2000.0,-0.06597593438968836,-0.07774112867639926,-0.14278924852000746,66.54646539
62,2001.0,-0.017056621224602674,-0.08008440890949102,-0.14273072569592218,61.93984919
62,2002.0,0.030293088309517456,-0.10238894533941771,-0.14267091394458378,56.681546
62,2003.0,0.08078200510556834,-0.10409081858916636,-0.1426084690708018,52.94217047
62,2004.0,0.10746526683197853,-0.11935827041566546,-0.14254166987309888,49.05975445
62,2005.0,0.15559977818158155,-0.1196719799454463,-0.14246910701907264,44.56830704
62,2006.0,0.19902547863828843,-0.1647424691091349,-0.1423909542079548,40.89868259
62,2007.0,0.2249239385492163,-0.1418533772871689,-0.14230722130901988,36.96573332
62,2008.0,0.2589320172201313,-0.19159373722403839,-0.14221647727746156,33.70019038
62,2009.0,0.2829992728949328,-0.21467042566882166,-0.14211702065035153,29.9965545
62,2010.0,0.3225009642742263,-0.18967155222409243,-0.14200802240862961,26.35167166
62,2011.0,0.3504922290264412,-0.16532502496307516,-0.14188863774239635,23.22548856
62,2012.0,0.3795298961992995,-0.15496517567332355,-0.14176024242852067,19.87525787
62,2013.0,0.3999347434018486,-0.14146544556897916,-0.14162721842489223,16.80045334
62,2014.0,0.4200779899992366,-0.13651946428080894,-0.14149550111321108,14.29444765
62,2015.0,0.4417908402275901,-0.13273397453990698,-0.14136939349717056,12.38855186
62,2016.0,0.467689300138518,-0.14055207227460975,-0.14125058322271472,10.89524131
