RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23
394935,42,"Oklahoma City, OK",msa,OK,975.3514455,971.8087152,979.7984367,984.0970102,993.2608429,997.0412822,1003.210377,1004.480707,1002.317902,997.1490329,996.8259103,997.1331998,999.069593,999.4975391,1001.746272,1007.5182,1014.575241,1020.832328,1017.709349,1009.58042,1000.609925,992.4665672,983.2961523,980.3493053,983.1600112,993.7471579,1004.803331,1014.593299,1020.46234,1022.73035,1024.164407,1023.803291,1022.49177,1018.409924,1017.80406,1017.463834,1021.830972,1025.203918,1032.769063,1038.658586,1042.872865,1044.277938,1046.681192,1049.431539,1049.491239,1048.911593,1048.469294,1051.652834,1054.300134,1058.452847,1064.376918,1070.653483,1076.120148,1079.801778,1082.324054,1085.439959,1083.443195,1081.868072,1081.447107,1081.305061,1085.557078,1088.130982,1096.673828,1101.200473,1109.576595,1116.278663,1123.680874,1130.050711,1134.753987,1138.846963,1143.104601,1149.629386,1154.368173,1158.774843,1167.095561,1185.44954,1205.634764,1221.026054,1235.052269,1247.033885,1258.338514,1263.799207,1268.320635,1270.956215,1276.604833,1285.662834,1301.413644,1317.413875,1329.450059,1340.659305,1348.607677,1353.251481,1356.096071,1357.822256,1365.124193,1365.566267,1369.869869,1369.234797,1377.954535,1383.541282,1395.841529,1403.464912,1411.973106,1416.167313,1417.749874,1418.699617,1414.595757
395012,43,"Raleigh, NC",msa,NC,1230.748925,1232.358272,1240.384912,1246.46019,1260.749272,1266.646837,1271.541506,1271.710871,1273.184031,1272.796519,1271.390402,1275.703215,1277.982267,1283.560279,1288.394018,1300.221282,1310.749492,1319.733117,1321.326971,1320.814774,1315.432803,1313.937138,1311.620762,1309.184735,1312.062444,1322.257286,1337.094088,1350.283609,1358.150563,1364.91383,1369.722808,1373.007961,1375.204838,1369.842814,1368.748856,1367.348219,1373.374108,1379.377725,1390.849186,1403.077891,1413.403311,1417.597213,1421.188353,1420.313688,1420.135245,1416.345994,1418.979733,1420.14225,1425.490536,1432.264157,1446.91666,1458.916557,1469.047599,1474.598101,1483.486746,1486.172796,1485.62229,1482.541992,1483.703461,1485.683143,1491.848175,1499.318346,1506.338744,1509.920157,1511.928438,1520.759595,1533.126238,1548.210954,1555.241217,1561.680396,1565.865342,1577.173758,1587.627866,1599.452967,1611.537774,1634.794798,1659.954149,1691.154237,1715.159872,1740.246442,1752.774177,1762.148755,1768.871911,1781.013971,1801.391702,1821.183663,1845.335459,1862.070193,1883.944735,1900.996079,1917.748687,1935.786511,1947.426467,1954.002935,1950.157645,1956.525077,1960.950941,1973.227856,1971.258937,1978.877495,1984.60205,1998.3552,2013.15504,2019.823246,2027.919163,2020.237487,2012.758605
394849,44,"Memphis, TN",msa,TN,994.361368,993.5824929,996.8295505,998.4345972,998.0966762,1000.619128,1001.701539,1006.809576,1005.676846,1005.801308,1004.505857,1006.081336,1007.581583,1009.532329,1012.988808,1018.393353,1021.523782,1027.984679,1028.521255,1028.908878,1023.414488,1019.970627,1017.404167,1018.909329,1018.966735,1022.589752,1026.001974,1031.521735,1035.920951,1035.867986,1036.771973,1039.713516,1041.401086,1044.20318,1043.233774,1045.248005,1046.515099,1048.411502,1051.830742,1058.254597,1063.718416,1070.614094,1074.405916,1078.783159,1076.738983,1075.28369,1074.969239,1079.853054,1084.994914,1090.767764,1095.97862,1101.463496,1105.773777,1112.065612,1119.349495,1126.361234,1127.231498,1125.19419,1123.175708,1126.786148,1132.067906,1139.080657,1149.849973,1158.294291,1164.768947,1174.517067,1193.798765,1215.921493,1227.103033,1235.036821,1241.328677,1252.090409,1256.754153,1263.411389,1270.261305,1286.317138,1310.655561,1339.451105,1363.108462,1379.532114,1391.878892,1407.967342,1416.075664,1424.464908,1426.748256,1438.074256,1449.808308,1466.217635,1478.799727,1496.059369,1507.489277,1515.736622,1519.170263,1517.488777,1521.860389,1518.489934,1528.178181,1539.481933,1550.577909,1563.568033,1565.076906,1573.922758,1574.581352,1581.820585,1576.920471,1563.280339,1553.346321
395022,45,"Richmond, VA",msa,VA,1175.132444,1182.225748,1192.555046,1196.460996,1198.032107,1201.441146,1204.183434,1206.136573,1204.384128,1207.121856,1206.466123,1206.418967,1206.091008,1211.446762,1219.462042,1233.847442,1234.946452,1242.813524,1243.551048,1249.943713,1246.773746,1249.088602,1246.860774,1249.623288,1250.934295,1252.037884,1263.670926,1272.722801,1290.278303,1293.306413,1298.639466,1300.819551,1298.39888,1294.352963,1295.565962,1303.166023,1306.549479,1318.563377,1325.644769,1340.28553,1342.183185,1353.050121,1351.378283,1352.855616,1351.761288,1354.20023,1360.225566,1355.44381,1361.77167,1367.191663,1385.539287,1397.4171,1406.078379,1409.458774,1410.375086,1413.54678,1414.526836,1414.878462,1417.130254,1417.961162,1425.322376,1427.27412,1440.296075,1449.163266,1462.434007,1466.140256,1474.040474,1483.961652,1495.338248,1501.747023,1508.788123,1514.546156,1529.841389,1537.804337,1556.329898,1569.60714,1590.385254,1615.81253,1636.747057,1651.18662,1654.965838,1661.440669,1688.868874,1706.9567,1717.962471,1723.688868,1740.033877,1769.949089,1792.646988,1814.537181,1833.712879,1848.634401,1861.169618,1867.213366,1878.69609,1879.590349,1882.217632,1883.527975,1903.34044,1920.190069,1937.380095,1946.736246,1961.341541,1969.832828,1987.782153,1994.211407,2004.412346
394807,46,"Louisville, KY",msa,KY,915.66526,933.3448362,942.3755071,948.4914762,942.4785373,950.4748696,946.6330587,955.4039178,953.8463705,957.5499413,952.5273988,958.7336141,959.7473155,962.4933169,965.5884155,971.1849764,980.0047013,988.8166654,999.6812499,1014.135031,1016.178434,1011.394708,995.3293217,998.3677982,1006.193454,1016.372059,1018.093775,1023.060438,1028.881912,1034.004077,1035.283261,1039.867788,1039.4994,1037.418689,1034.316578,1036.624773,1042.427476,1046.891076,1052.225712,1060.302429,1069.493479,1071.860935,1071.591805,1067.351088,1070.236603,1070.205663,1072.745438,1075.308221,1081.171038,1088.062728,1092.861921,1103.660315,1113.376282,1121.36215,1119.945482,1121.098632,1119.257378,1119.263391,1116.21283,1111.119758,1113.774204,1117.745577,1129.979855,1138.792855,1145.699541,1154.528014,1165.207522,1173.638678,1181.815626,1188.638826,1194.373488,1197.126694,1194.289373,1200.300115,1208.857184,1219.490527,1232.663735,1242.734621,1257.080777,1265.96792,1275.487778,1286.541602,1297.142715,1308.29602,1311.865682,1319.019981,1331.726472,1344.938261,1358.463466,1360.959212,1373.713716,1387.242329,1408.362169,1418.234744,1433.560904,1433.302961,1436.206215,1434.878404,1444.955865,1454.418941,1462.907855,1466.474912,1475.120095,1477.589472,1489.378656,1497.851238,1514.641563
394910,47,"New Orleans, LA",msa,LA,1271.203484,1279.803494,1286.113392,1307.758901,1303.555909,1313.904989,1310.317927,1322.164352,1324.510679,1326.643167,1320.008731,1305.555208,1315.157763,1317.175196,1325.926554,1332.287889,1332.816698,1341.943403,1332.511737,1329.209979,1333.397738,1336.011653,1337.713597,1331.404867,1327.084635,1341.300697,1345.31218,1360.778957,1358.365169,1358.430123,1358.655976,1361.380214,1365.015801,1360.990716,1357.609604,1358.568857,1358.699296,1371.404709,1382.002671,1393.374489,1389.10818,1390.78092,1392.316369,1395.581023,1395.958101,1398.545739,1398.290148,1393.861215,1394.090977,1400.919183,1412.385328,1417.779207,1421.244399,1423.321838,1430.556213,1433.512223,1434.79544,1431.51327,1437.789254,1444.203119,1452.869038,1459.575319,1462.32334,1466.34248,1461.284744,1465.795901,1468.959868,1475.462401,1485.538484,1489.434352,1502.850391,1505.675041,1508.892612,1510.287411,1522.239122,1534.714399,1550.787965,1559.101733,1576.356344,1592.037928,1632.285661,1658.155957,1684.14959,1678.967371,1697.840196,1707.119983,1715.1732,1724.388579,1735.499536,1757.348273,1769.038229,1776.544232,1779.044402,1778.414036,1777.256648,1780.210233,1775.999803,1782.611995,1788.083381,1795.910339,1804.965777,1810.521316,1819.228872,1830.007475,1835.840038,1839.146198,1829.777573
395053,48,"Salt Lake City, UT",msa,UT,1335.291777,1344.262573,1366.040474,1379.151662,1391.446017,1396.28685,1408.564017,1406.659735,1405.216687,1403.251554,1412.642606,1419.819037,1424.75405,1424.653846,1438.512214,1451.963706,1464.56232,1465.178043,1466.072554,1478.123319,1483.036922,1484.792506,1484.761724,1479.658361,1485.837462,1493.18537,1507.880534,1511.462606,1530.947518,1545.296614,1562.589713,1563.895619,1566.13272,1566.630995,1555.73559,1552.448301,1551.047076,1569.641198,1584.023195,1601.352343,1604.404151,1613.534605,1619.376799,1630.659109,1636.031727,1642.301232,1641.599194,1632.951351,1632.627248,1644.010684,1663.30753,1683.568207,1694.308374,1708.540855,1710.901171,1716.154708,1715.302587,1712.760502,1698.93542,1679.779135,1696.732774,1706.850374,1735.440795,1732.347968,1753.733471,1771.285984,1782.18099,1782.124314,1802.170604,1814.452217,1827.022317,1834.496286,1850.474652,1884.740692,1900.912078,1931.815905,1972.541295,2001.929932,2023.298453,2028.638668,2046.379401,2078.311369,2100.030947,2107.242991,2119.078194,2141.996466,2183.471657,2210.585068,2247.569158,2272.134136,2278.453758,2281.244591,2283.695029,2304.360568,2303.265639,2295.423261,2286.944606,2291.871414,2314.002838,2337.499126,2353.780833,2381.209245,2392.336957,2401.90493,2378.736318,2380.340606,2357.053666
394669,49,"Hartford, CT",msa,CT,1500.286882,1500.38084,1511.218537,1517.51132,1531.167901,1523.979987,1532.968094,1525.779648,1540.04196,1532.671429,1521.042759,1523.622326,1524.502243,1539.668903,1542.011391,1543.65194,1559.355649,1559.775755,1560.322007,1550.316106,1554.516718,1551.868637,1554.739727,1550.828723,1559.421318,1564.950076,1577.63076,1596.312372,1604.464395,1590.762567,1585.498978,1577.311419,1566.861751,1560.598135,1567.749815,1587.994471,1597.490514,1592.808638,1595.878205,1606.323181,1615.47496,1627.493108,1631.171865,1627.812251,1621.792063,1615.231048,1622.096821,1618.369604,1623.533071,1633.500569,1649.604378,1659.687327,1662.502214,1676.075038,1680.009792,1662.143386,1644.493413,1641.79661,1656.767305,1679.640318,1685.818689,1702.720665,1701.451571,1711.955247,1719.411082,1738.454884,1748.374937,1758.464578,1758.625289,1775.64117,1781.882251,1789.387704,1787.517051,1785.280163,1809.82157,1823.485542,1853.428041,1869.709337,1904.556998,1927.828988,1945.445775,1954.839403,1996.665059,2003.378314,2035.871735,2032.141548,2067.356547,2077.841263,2100.962663,2109.396204,2123.852797,2135.067811,2162.18063,2170.688633,2153.665482,2150.645021,2158.549387,2225.950247,2252.79513,2286.39033,2293.88575,2303.749221,2305.225324,2308.764584,2328.841289,2346.814674,2352.749453
394425,50,"Buffalo, NY",msa,NY,,,,,,,,,,,,,,,,,1019.376031,1028.290434,1014.570482,1001.080526,997.3282755,1000.400019,1032.561248,1024.279641,1030.8589,1034.82632,1048.545941,1062.815377,1063.443059,1087.960366,1086.829996,1086.391708,1083.545137,1094.590192,1103.394136,1114.13145,1118.156745,1128.986636,1121.364612,1122.231753,1122.1444,1122.407845,1137.289528,1131.100292,1122.92795,1117.132729,1131.911888,1144.83303,1157.099055,1148.857498,1164.120797,1174.92545,1193.315283,1185.013059,1183.720535,1181.70796,1188.86934,1198.402825,1196.7937,1202.323213,1186.489967,1204.418239,1214.808088,1236.433184,1239.435941,1246.250246,1251.498057,1260.896521,1263.110828,1268.550165,1268.337779,1287.300404,1280.685659,1313.105503,1317.070931,1353.421088,1360.970159,1377.690413,1385.189298,1402.067615,1420.64917,1445.635155,1431.899179,1450.073758,1449.998347,1483.276863,1480.728452,1497.378612,1500.493048,1506.324791,1528.131677,1539.904455,1563.765986,1550.705109,1557.44653,1559.76427,1590.806387,1588.791825,1614.684723,1611.273519,1635.953359,1646.93074,1676.273639,1678.455499,1646.799432,1643.491525,1655.813492
394388,51,"Birmingham, AL",msa,AL,946.6856713,955.0955872,963.6610211,968.3160609,965.5801701,966.783852,964.033138,961.8381151,957.8552146,957.2459179,959.4309373,964.6326341,971.1119808,977.6436155,978.0217023,979.1040311,980.5494191,983.1183759,985.509715,981.9693143,978.492888,973.467817,973.291959,977.2188424,979.5051332,985.7051185,989.9314661,996.4887629,1001.358798,1001.107367,1005.226248,1002.183459,1011.094183,1004.249447,1010.748426,1006.841888,1012.528643,1019.100918,1026.21273,1036.212261,1039.336326,1044.963678,1043.631012,1042.580145,1039.343254,1045.568423,1049.942161,1057.375036,1057.301513,1060.744945,1062.215459,1069.179383,1074.443086,1081.087947,1083.693663,1088.059895,1085.84292,1085.011287,1081.567013,1078.270949,1079.515108,1083.534755,1095.194875,1103.403927,1108.407195,1114.355264,1122.11156,1131.992281,1136.559767,1141.389993,1142.395593,1147.697216,1150.027555,1153.232195,1160.381383,1171.617354,1187.530219,1198.984865,1211.531468,1228.42587,1236.738701,1245.989435,1247.565442,1262.593572,1269.118955,1275.216699,1275.075955,1282.050745,1290.87065,1305.594731,1315.679209,1329.660998,1335.070991,1337.034091,1340.104508,1342.113332,1349.779913,1353.496544,1360.227474,1368.14894,1379.871231,1392.8037,1408.699113,1418.609798,1423.178558,1419.53908,1423.228401
395031,52,"Rochester, NY",msa,NY,,,,,,,,,,,,,,,,,1140.090913,1144.12697,1125.857382,1105.873843,1106.424244,1127.916352,1126.691834,1109.656877,1118.388023,1139.060679,1166.569176,1173.307881,1166.418494,1173.231317,1178.028528,1182.108571,1176.766551,1175.814589,1180.708472,1190.845602,1205.392006,1207.470047,1216.625672,1220.839887,1231.905257,1230.621588,1231.071068,1240.057111,1241.493509,1239.543991,1232.894984,1230.902946,1239.931159,1246.231055,1268.002145,1284.160525,1294.518678,1296.182484,1285.90662,1285.033259,1290.710029,1277.820353,1282.410088,1278.797138,1304.96731,1312.872146,1330.544415,1339.788864,1343.320969,1338.634437,1342.938867,1348.598677,1365.527025,1361.741213,1372.339776,1386.654671,1398.631705,1410.118319,1421.774798,1445.786494,1458.269098,1463.888281,1483.561349,1490.152595,1496.428651,1493.075183,1498.495219,1503.675033,1517.953447,1567.577074,1590.594724,1602.835366,1588.519175,1602.311629,1611.137824,1624.433899,1652.003971,1649.311715,1660.696945,1667.063706,1716.606014,1710.046087,1706.422242,1726.319878,1760.974634,1769.408752,1738.199442,1749.373283,1784.993807,1828.871952,1823.645113
394640,53,"Grand Rapids, MI",msa,MI,1024.824368,1030.565364,1046.496494,1071.894701,1094.061429,1105.096254,1116.095979,1124.793026,1134.364123,1135.385974,1127.196894,1126.623842,1126.435446,1142.577613,1154.679465,1180.252106,1200.442248,1222.906572,1229.132966,1228.387976,1222.150745,1217.06645,1225.239423,1227.096956,1230.136475,1238.771673,1254.276769,1275.740261,1290.068485,1305.310558,1311.59421,1312.887662,1299.10479,1297.875706,1289.420901,1295.270078,1290.594563,1296.430555,1313.999828,1335.719944,1356.311368,1359.656099,1371.192093,1374.717337,1377.496801,1374.640755,1376.576428,1383.198293,1382.69768,1386.463167,1393.408284,1410.594447,1430.071424,1442.690873,1445.898953,1434.537724,1432.881778,1432.112127,1440.554172,1424.845326,1428.964821,1438.083366,1462.323755,1475.567751,1485.313412,1501.305007,1511.563222,1510.361568,1512.755705,1521.652818,1537.107676,1541.322204,1537.932501,1545.446037,1573.61451,1604.863558,1631.601666,1652.484241,1681.619608,1703.017848,1715.966179,1677.125751,1687.696993,1703.304092,1751.258985,1760.516102,1771.139621,1812.454599,1841.388486,1869.577626,1877.685414,1894.928475,1894.593638,1879.180997,1857.447252,1847.10352,1864.867598,1902.93788,1924.465787,1946.276802,1957.1196,1981.672247,1997.712353,1998.317095,1997.05531,1984.091851,1975.261765
395167,54,"Tucson, AZ",msa,AZ,1009.907606,1011.992376,1014.994646,1020.629704,1024.591382,1026.234269,1031.21944,1032.488286,1033.347662,1030.747732,1034.061646,1038.68293,1048.998724,1049.618676,1052.283154,1057.27329,1066.594926,1072.956643,1069.63729,1064.249845,1062.528041,1062.251706,1066.500981,1069.415728,1074.581413,1089.424329,1104.385952,1114.839497,1120.576661,1118.559891,1119.88997,1114.0857,1117.100588,1121.995509,1130.494287,1130.886298,1134.943033,1145.005811,1159.138865,1170.831768,1172.509787,1183.866931,1188.654396,1195.717196,1193.496354,1197.752599,1203.140977,1218.522215,1229.035913,1238.652418,1244.140374,1248.017125,1257.936359,1267.805233,1274.089342,1277.279277,1271.589995,1280.100538,1288.778878,1296.123353,1304.566308,1312.296994,1327.346935,1325.063351,1329.096437,1332.023239,1345.510519,1357.592753,1377.995011,1395.291862,1408.378214,1415.922009,1432.155494,1445.181214,1467.348383,1497.564386,1528.266197,1556.30715,1566.419307,1598.870381,1628.647091,1658.729865,1672.564406,1676.604327,1693.355716,1705.92027,1724.73831,1739.113442,1750.338408,1762.873144,1767.42393,1770.590808,1768.439774,1767.903238,1759.316617,1758.847507,1762.102174,1795.494786,1810.272383,1824.953891,1825.821671,1840.719504,1853.116408,1850.907983,1851.987599,1851.240839,1852.529365
753924,55,"Urban Honolulu, HI",msa,HI,2293.755511,2306.763898,2306.430455,2279.152692,2290.759374,2299.491232,2326.578388,2334.370025,2338.714544,2354.094111,2348.262349,2355.220629,2348.89015,2343.368637,2318.916065,2348.781494,2376.417584,2401.113743,2379.484146,2362.369246,2381.600515,2372.465508,2377.061634,2361.770045,2380.866957,2391.342703,2400.978858,2438.128647,2439.387676,2439.062125,2416.580247,2430.462183,2442.310406,2447.412037,2440.928224,2440.341173,2421.031955,2434.537792,2437.357352,2463.083612,2461.588196,2477.299619,2481.611173,2480.421065,2479.521061,2469.505673,2480.051811,2480.605946,2497.132018,2510.159717,2545.345135,2555.133271,2550.89297,2519.819628,2524.447316,2530.243767,2547.907032,2553.945132,2558.883234,2563.018264,2569.161328,2586.238287,2583.484675,2586.017405,2567.999404,2558.165123,2544.622726,2541.464921,2554.947509,2548.196371,2562.625704,2560.357318,2603.128679,2642.461747,2697.120654,2728.128263,2739.398835,2746.461328,2783.50953,2827.541979,2851.387149,2861.011817,2857.19517,2838.954879,2823.678125,2890.369626,2942.455963,2980.193131,2966.926936,2998.554223,3010.750771,2987.715221,2995.603015,2998.747625,3001.700279,2999.488463,3027.93032,3029.747634,3081.675638,3101.145015,3161.353554,3146.050756,3139.940135,3115.990283,3122.279224,3151.434967,3190.705128
395169,56,"Tulsa, OK",msa,OK,958.2968338,963.1791161,967.1211961,977.58213,980.5553695,982.2056269,984.5516194,990.0006659,984.9372941,982.367081,975.2216643,976.9593705,975.670373,978.7034953,982.4554388,987.0163005,997.7280828,1000.660148,1003.16811,995.2665191,990.8304225,983.5198913,974.9189898,972.9229127,974.4905392,982.8240368,989.3038293,997.3415436,1004.193851,1008.929524,1008.908978,1004.426382,1000.309486,997.7694603,1002.192868,1002.409229,1005.699605,1004.189208,1009.001914,1014.122306,1019.949055,1024.923629,1026.933514,1027.7042,1028.324212,1028.46738,1028.384902,1029.121706,1030.173758,1035.269391,1040.044966,1047.742423,1050.878519,1055.596894,1056.673056,1056.887447,1059.116234,1060.225455,1063.180371,1063.762507,1064.143909,1070.120895,1076.387187,1081.683237,1087.656,1090.195106,1099.482758,1109.018612,1120.153217,1125.274414,1129.039439,1134.419645,1145.795117,1160.526064,1172.255544,1190.323811,1207.330993,1225.617438,1240.110701,1252.032177,1266.279191,1273.706461,1281.43786,1289.845726,1300.550689,1309.924054,1321.428555,1334.13011,1349.833156,1362.125217,1374.799048,1380.886038,1374.628457,1373.107432,1365.858894,1371.114946,1383.488152,1393.285407,1400.535167,1404.342209,1421.710666,1442.693164,1451.410008,1451.414256,1450.500199,1453.15341,1458.135575
394619,57,"Fresno, CA",msa,CA,1244.019379,1242.729622,1250.92579,1259.845548,1268.085087,1267.240552,1272.169371,1276.475782,1287.517342,1290.902516,1297.502996,1294.125647,1285.849914,1286.78394,1300.879551,1315.191168,1317.039416,1326.106152,1335.657338,1352.857466,1355.680078,1357.38608,1352.245839,1354.198848,1348.402878,1350.612003,1354.767331,1377.640888,1394.615732,1411.407355,1415.224457,1419.698665,1422.378367,1424.684932,1428.743569,1425.663716,1426.073314,1431.553185,1438.523622,1450.333271,1453.747834,1466.945814,1473.392691,1485.35755,1483.193434,1497.159994,1493.858657,1511.873701,1509.862049,1533.975765,1540.506206,1553.951116,1557.123392,1566.277223,1579.15667,1582.655415,1590.46646,1595.904064,1595.244148,1596.024121,1603.24595,1617.382126,1611.566046,1608.099273,1618.426962,1642.99767,1654.282181,1663.463208,1679.69759,1711.178349,1723.716599,1731.398726,1720.201807,1738.881051,1771.737485,1845.933008,1881.304675,1905.360206,1907.026773,1938.581797,1970.621217,1991.243547,2028.581303,2042.275162,2061.761756,2055.984271,2079.345968,2084.427589,2106.683372,2110.772558,2113.825569,2100.150669,2101.480351,2124.808487,2141.794951,2187.714372,2200.93707,2224.409744,2209.387328,2220.137013,2219.179176,2230.787797,2235.732229,2254.91599,2265.084976,2274.733962,2280.169596
395238,58,"Worcester, MA",msa,MA,,,,,,,,,,,,,,,,,1471.260619,1498.060156,1477.221136,1502.837595,1509.47789,1539.142536,1522.347413,1527.933737,1523.409043,1525.88097,1521.3778,1549.845868,1572.652436,1576.180556,1544.555164,1524.01142,1533.612558,1556.935265,1565.222058,1567.909625,1560.113589,1562.573649,1563.275611,1585.049501,1593.842845,1612.897528,1605.093683,1622.80548,1606.196321,1595.717343,1593.463881,1610.276286,1646.218391,1662.535275,1676.259816,1680.701505,1667.368857,1677.854652,1684.724599,1696.335806,1697.97993,1689.927406,1674.258972,1686.202945,1723.979586,1779.442208,1771.751249,1754.641632,1752.990833,1767.446848,1766.947422,1762.246026,1754.095971,1773.893514,1787.218426,1848.317993,1861.242185,1854.024054,1832.512042,1862.639014,1900.531673,1909.749103,1916.820313,,1964.932271,1990.021691,2046.017284,2023.147263,2028.60243,1996.163895,2057.030372,2118.040859,2183.597808,2198.564603,2189.455695,2179.022331,2207.72563,2181.580015,2235.521546,2322.589625,2382.530038,2360.845103,2301.904613,2297.40012,2325.89357,2322.655849,2417.749424,2409.374155,2448.895843,2423.300931,2460.277778
394938,59,"Omaha, NE",msa,NE,1090.233545,1099.521217,1108.301386,1107.499421,1114.852984,1119.099662,1122.874287,1125.23437,1116.876431,1112.31664,1110.976889,1122.326595,1135.086514,1143.568358,1145.634169,1147.144028,1146.960564,1153.838936,1163.615546,1168.416465,1164.004009,1152.852494,1154.265205,1146.000804,1154.672745,1158.148238,1181.701199,1194.610081,1201.279201,1205.458806,1204.486629,1203.512344,1200.176251,1196.086623,1190.250826,1186.634217,1187.032923,1197.560289,1213.541484,1230.049824,1242.09747,1244.668743,1244.643032,1244.599775,1248.1767,1246.936576,1243.853914,1243.319963,1247.194014,1254.833017,1265.67342,1278.719307,1294.101129,1302.583678,1303.365519,1300.066023,1293.746865,1296.071437,1300.823714,1302.627568,1306.646606,1308.73043,1324.40877,1336.254448,1351.326823,1358.233119,1366.805989,1377.055275,1382.300578,1383.104389,1380.85844,1388.64668,1401.704455,1416.951432,1434.426587,1445.032586,1460.773117,1478.742351,1493.404408,1503.203598,1503.147064,1507.226379,1511.284697,1509.694291,1517.482579,1524.861432,1551.174519,1570.41255,1594.54639,1604.035442,1619.520129,1624.964705,1639.700157,1640.200145,1642.231821,1637.48184,1649.627509,1656.467299,1679.590188,1697.608784,1718.826305,1727.090712,1737.37879,1751.089001,1754.718239,1753.633602,1751.717836
394415,60,"Bridgeport, CT",msa,CT,2549.807577,2569.957596,2612.861049,2603.548649,2606.894784,2588.929873,2617.884574,2640.677882,2645.422781,2616.659977,2606.882447,2604.887072,2634.207129,2611.438477,2634.390786,2657.548741,2697.216358,2720.969259,2700.426683,2668.298772,2626.371844,2633.656783,2593.65251,2627.327089,2624.805895,2710.284475,2734.397638,2770.386676,2800.089607,2777.252384,2782.405283,2767.23354,2766.966707,2737.159499,2724.443231,2736.805461,2768.652212,2817.70521,2836.764637,2850.957201,2848.641139,2874.080652,2883.659938,2872.053551,2865.33311,2850.049711,2859.345653,2874.05724,2915.522912,2923.782958,2921.748684,2919.727351,2925.875444,2938.346679,2929.033158,2924.560711,2954.021784,2948.061253,2925.52705,2896.676769,2936.697433,3017.758694,3052.343168,3107.536789,3158.042629,3253.557569,3279.51746,3312.658472,3294.416905,3331.939526,3327.648958,3340.479206,3356.257695,3349.714696,3436.273015,3515.350333,3658.514789,3692.001892,3728.285977,3699.691482,3706.698903,3642.360092,3667.869531,3670.068642,3766.071756,3806.681566,3979.446454,4062.482495,4189.87503,4165.444145,4165.451613,4074.489178,4046.871038,4018.934797,4067.806944,4041.203184,4093.568747,4129.802298,4237.120382,4284.341322,4309.771284,4356.729445,4368.778045,4416.410828,4358.522091,4390.608097,4395.011422
394653,61,"Greenville, SC",msa,SC,981.6670004,991.1420256,995.2726236,1000.477955,1011.234937,1023.10678,1025.034131,1026.087285,1026.77594,1025.840829,1026.92244,1024.335975,1033.345774,1040.167407,1051.042481,1056.924058,1064.250618,1067.222573,1076.12014,1074.234296,1072.06427,1066.178003,1070.090987,1075.586368,1078.708648,1082.17227,1090.976573,1098.979765,1107.555272,1109.985142,1114.628687,1117.534611,1119.979937,1120.076985,1113.323143,1118.004089,1126.054899,1131.57044,1137.153978,1147.548779,1160.286533,1162.297044,1162.727,1168.984115,1179.387493,1181.933947,1181.210724,1173.513098,1181.700685,1188.126758,1199.935184,1201.3157,1212.448716,1221.874408,1227.844673,1226.093442,1227.477622,1223.966987,1226.616757,1221.49814,1234.462538,1241.60903,1255.29058,1259.585147,1264.396735,1265.388449,1269.830106,1280.928763,1290.821631,1300.003711,1301.540033,1309.263524,1318.807466,1324.516285,1336.286132,1351.695055,1380.84476,1403.115088,1419.38686,1423.010845,1434.374236,1442.094927,1452.862023,1459.526805,1468.72521,1485.759986,1499.888808,1515.453815,1533.104141,1556.381231,1577.284365,1591.532724,1594.75128,1597.642651,1583.617655,1593.650065,1607.286346,1636.344159,1646.641234,1659.869839,1665.665407,1674.802478,1675.616272,1682.468608,1686.328613,1686.341073,1707.775027
